id,page_id,page_name,ad_snapshot_url,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,bylines,languages,ad_delivery_start_time,ad_delivery_stop_time,demographic_distribution,delivery_by_region
265398098240729,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=265398098240729&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Governor Steve Sisolak is being attacked RIGHT NOW by right-wing organizers, demanding a recall election. \n\nStand with Governor Sisolak and chip NOW to fight against these partisan attacks!']",['secure.actblue.com'],['Join us! Contribute today.'],['Right-wing organizers to recall Gov. Sisolak'],Committee to Elect Steve Sisolak,['en'],2020-10-26,2020-10-27,,
676244206620694,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=676244206620694&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['The Cook Political Report JUST ranked Nevada as a PURE TOSS-UP in 2020.\n\nIn order to keep Nevada blue, we need your support right now! Donate now and help to keep our state blue!']",['secure.actblue.com'],['Join us! Contribute today.'],['Democrats could lose this election - Your support is needed now!'],Committee to Elect Steve Sisolak,['en'],2020-10-26,2020-10-29,,
3631884530166674,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=3631884530166674&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['JUST IN: Republicans are outspending Democrats in battleground Nevada. Trump’s campaign is determined to flip our state red to win reelection. \n\nWe need grassroots supporters to step up RIGHT NOW. Please chip in to make sure we keep Nevada BLUE!l'],['secure.actblue.com'],,['Cook Political Report: ‘Nevada shifts right’ - Help out now!'],Committee to Elect Steve Sisolak,['en'],2020-10-26,2020-10-26,,
271241067561211,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=271241067561211&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['Gov. Steve Sisolak has worked tirelessly to fight against the pandemic and to keep Nevadans safe, despite President Trump’s misinformation \n\nThe Governor needs to fight back, are you with him?']",['secure.actblue.com'],['Join us! Contribute today.'],['President Trump spreads misinformation - Stand with Governor Sisolak now!'],Committee to Elect Steve Sisolak,['en'],2020-10-29,2020-11-03,,
1236486286723596,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=1236486286723596&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['JUST IN: Republicans are outspending Democrats in battleground Nevada. Trump’s campaign is determined to flip our state red to win reelection. \n\nWe need grassroots supporters to step up RIGHT NOW. Please chip in to make sure we keep Nevada BLUE!l'],['secure.actblue.com'],,['Cook Political Report: ‘Nevada shifts right’ - Help out now!'],Committee to Elect Steve Sisolak,['en'],2020-10-26,2020-11-02,,
404843070901461,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=404843070901461&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['The Cook Political Report JUST ranked Nevada as a PURE TOSS-UP in 2020.\n\nIn order to keep Nevada blue, we need your support right now! Donate now and help to keep our state blue!']",['secure.actblue.com'],['Join us! Contribute today.'],['Democrats could lose this election - Your support is needed now!'],Committee to Elect Steve Sisolak,['en'],2020-10-29,2020-11-03,,
275038210445058,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=275038210445058&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['After Trump’s disastrous response to the COVID-19 pandemic, Gov. Sisolak has worked around the clock to restore our state. \n\nNow Trump’s allies are organizing to recall the Governor! \n\nWe need your help to stop their momentum. Can you chip in to help put an end to these partisan attacks? →']",['secure.actblue.com'],,['Donate to defend our Governor - Fight against partisan attacks!'],Committee to Elect Steve Sisolak,['en'],2020-10-26,2020-11-03,,
758731424682030,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=758731424682030&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['The Cook Political Report JUST ranked Nevada as a PURE TOSS-UP in 2020.\n\nIn order to keep Nevada blue, we need your support right now! Donate now and help to keep our state blue!']",['secure.actblue.com'],['Join us! Contribute today.'],['Democrats could lose this election - Your support is needed now!'],Committee to Elect Steve Sisolak,['en'],2020-10-26,2020-11-03,"[{'percentage': '0.004149', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.004149', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.037344', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.058091', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.012448', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.244813', 'age': '65+', 'gender': 'male'}, {'percentage': '0.037344', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.095436', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.248963', 'age': '65+', 'gender': 'female'}, {'percentage': '0.06639', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.13278', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.033195', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.004149', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.012448', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.008299', 'age': '18-24', 'gender': 'male'}]","[{'percentage': '0.004149', 'region': 'Alaska'}, {'percentage': '0.024896', 'region': 'Kentucky'}, {'percentage': '0.045643', 'region': 'Pennsylvania'}, {'percentage': '0.041494', 'region': 'Texas'}, {'percentage': '0.004149', 'region': 'Utah'}, {'percentage': '0.016598', 'region': 'Virginia'}, {'percentage': '0.020747', 'region': 'Washington'}, {'percentage': '0.004149', 'region': 'West Virginia'}, {'percentage': '0.008299', 'region': 'Delaware'}, {'percentage': '0.020747', 'region': 'Michigan'}, {'percentage': '0.091286', 'region': 'New York'}, {'percentage': '0.004149', 'region': 'New Hampshire'}, {'percentage': '0.016598', 'region': 'New Mexico'}, {'percentage': '0.012448', 'region': 'North Carolina'}, {'percentage': '0.029046', 'region': 'Ohio'}, {'percentage': '0.004149', 'region': 'Alabama'}, {'percentage': '0.029046', 'region': 'Maryland'}, {'percentage': '0.004149', 'region': 'Mississippi'}, {'percentage': '0.008299', 'region': 'Missouri'}, {'percentage': '0.016598', 'region': 'Oregon'}, {'percentage': '0.124481', 'region': 'Nevada'}, {'percentage': '0.008299', 'region': 'Connecticut'}, {'percentage': '0.004149', 'region': 'Oklahoma'}, {'percentage': '0.004149', 'region': 'Indiana'}, {'percentage': '0.008299', 'region': 'Georgia'}, {'percentage': '0.004149', 'region': 'Iowa'}, {'percentage': '0.004149', 'region': 'Maine'}, {'percentage': '0.024896', 'region': 'New Jersey'}, {'percentage': '0.004149', 'region': 'Rhode Island'}, {'percentage': '0.004149', 'region': 'Wisconsin'}, {'percentage': '0.008299', 'region': 'Idaho'}, {'percentage': '0.020747', 'region': 'Arizona'}, {'percentage': '0.008299', 'region': 'Montana'}, {'percentage': '0.174274', 'region': 'California'}, {'percentage': '0.016598', 'region': 'Colorado'}, {'percentage': '0.029046', 'region': 'Washington, District of Columbia'}, {'percentage': '0.049793', 'region': 'Florida'}, {'percentage': '0.004149', 'region': 'Hawaii'}, {'percentage': '0.049793', 'region': 'Illinois'}, {'percentage': '0.008299', 'region': 'Massachusetts'}, {'percentage': '0.020747', 'region': 'Minnesota'}, {'percentage': '0.012448', 'region': 'Tennessee'}]"
894247394312483,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=894247394312483&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,['JUST IN: Republicans are outspending Democrats in battleground Nevada. Trump’s campaign is determined to flip our state red to win reelection. \n\nWe need grassroots supporters to step up RIGHT NOW. Please chip in to make sure we keep Nevada BLUE!l'],['secure.actblue.com'],,['Cook Political Report: ‘Nevada shifts right’ - Help out now!'],Committee to Elect Steve Sisolak,['en'],2020-10-26,2020-11-02,,
782614202584592,1556928477963264,Steve Sisolak,https://www.facebook.com/ads/archive/render_ad/?id=782614202584592&access_token=EAARbSfSa27ABOZCZCAvwed3aJq1f5kHBbmzJDPZCG669Yy0QhRIXOfY1byVTWZAItjMC5xhNX68us994kIuK7qyHGgOd8eOF8q1mCe65VzObE7fY0XD5JiJxcAfoXcAzb4TCvuQNPZA5V8P1gaPanlKdFcW9yXJU4n0ro6DbykOlOfrPMG84nBSdSgCBky7ZCr4KK5UzBa,"['While Governor Sisolak is doing everything he can to protect Nevadans, President Trump is endangering them. \n\nHe held a rally in Nevada that drew thousands, despite the recommendations by his administrations not to hold large gatherings. \n\nGovernor Sisolak needs your help to keep fighting against Trump’s reckless leadership and to protect Nevadans. Chip in to help Steve reach his end-of-month fundraising goal →']",['secure.actblue.com'],['Join us! Contribute today.'],['Help protect Nevadans  - Support Steve Sisolak now!'],Committee to Elect Steve Sisolak,['en'],2020-10-26,2020-11-03,,
